example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-43,test,1,tigges,True,0.90278,"Newton draws our attention like a magnet, and acts circles around her better known co-star, Mark Wahlberg.","Review Text: Newton draws our attention like a magnet, and acts circles around her better known co-star, Mark Wahlberg. Review Sentiment:","'Review Text: Newton draws our attention like a magnet, and acts circles around her better known co-star, Mark Wahlberg. Review Sentiment:'",52657669657720546578743a204e6577746f6e206472617773206f757220617474656e74696f6e206c696b652061206d61676e65742c20616e64206163747320636972636c65732061726f756e642068657220626574746572206b6e6f776e20636f2d737461722c204d61726b205761686c626572672e205265766965772053656e74696d656e743a,c0a42970776bd9b8525fd6247216a2fa09f7ff867e203f4dc56501f8eaa59bf8,"[50256, 14832, 8255, 25, 17321, 14293, 674, 3241, 588, 257, 19972, 11, 290, 6529, 13332, 1088, 607, 1365, 1900, 763, 12, 7364, 11, 2940, 370, 15668, 3900, 13, 6602, 11352, 3681, 25]",32,25,32
sst-44,test,0,tigges,True,0.11111,The story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture.,Review Text: The story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture. Review Sentiment:,"""Review Text: The story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture. Review Sentiment:""",52657669657720546578743a205468652073746f7279206c6f73657320697473206269746520696e2061206c6173742d6d696e75746520686170707920656e64696e6720746861742773206576656e206c65737320706c61757369626c65207468616e207468652072657374206f662074686520706963747572652e205265766965772053656e74696d656e743a,ec7cf9e66f776506bf275bba27c8c3d2afaa6541092bc4031da281b84584c1be,"[50256, 14832, 8255, 25, 383, 1621, 14754, 663, 13197, 287, 257, 938, 12, 11374, 3772, 7464, 326, 338, 772, 1342, 19756, 621, 262, 1334, 286, 262, 4286, 13, 6602, 11352, 3681, 25]",32,25,32
sst-45,test,1,tigges,True,0.81944,"Much of the way, though, this is a refreshingly novel ride.","Review Text: Much of the way, though, this is a refreshingly novel ride. Review Sentiment:","'Review Text: Much of the way, though, this is a refreshingly novel ride. Review Sentiment:'",52657669657720546578743a204d756368206f6620746865207761792c2074686f7567682c207468697320697320612072656672657368696e676c79206e6f76656c20726964652e205265766965772053656e74696d656e743a,4c39a934cd8fa69febbf6a0d41c357c84923be5c847a90ef8853bf9bf9d27570,"[50256, 14832, 8255, 25, 13111, 286, 262, 835, 11, 996, 11, 428, 318, 257, 23056, 306, 5337, 6594, 13, 6602, 11352, 3681, 25]",23,16,23
sst-46,test,1,tigges,True,0.97222,Fuller would surely have called this gutsy and at times exhilarating movie a great yarn.,Review Text: Fuller would surely have called this gutsy and at times exhilarating movie a great yarn. Review Sentiment:,'Review Text: Fuller would surely have called this gutsy and at times exhilarating movie a great yarn. Review Sentiment:',52657669657720546578743a2046756c6c657220776f756c6420737572656c7920686176652063616c6c6564207468697320677574737920616e642061742074696d657320657868696c61726174696e67206d6f7669652061206772656174207961726e2e205265766965772053656e74696d656e743a,854bfaff95e8a2777dfb529de6ff2f1acef576f2abf1fbad81f2ee4a10b7a20c,"[50256, 14832, 8255, 25, 31863, 561, 10403, 423, 1444, 428, 12500, 1837, 290, 379, 1661, 47029, 803, 3807, 257, 1049, 21181, 13, 6602, 11352, 3681, 25]",26,21,27
sst-47,test,1,tigges,True,0.70833,The film makes a strong case for the importance of the musicians in creating the Motown sound.,Review Text: The film makes a strong case for the importance of the musicians in creating the Motown sound. Review Sentiment:,'Review Text: The film makes a strong case for the importance of the musicians in creating the Motown sound. Review Sentiment:',52657669657720546578743a205468652066696c6d206d616b65732061207374726f6e67206361736520666f722074686520696d706f7274616e6365206f6620746865206d7573696369616e7320696e206372656174696e6720746865204d6f746f776e20736f756e642e205265766965772053656e74696d656e743a,3fd09d7140054cdfcd94009fe9b44f290b78123ba17e0ea6ea708380d7dc0e82,"[50256, 14832, 8255, 25, 383, 2646, 1838, 257, 1913, 1339, 329, 262, 6817, 286, 262, 17245, 287, 4441, 262, 6543, 593, 2128, 13, 6602, 11352, 3681, 25]",27,20,27
sst-48,test,1,tigges,True,0.58333,"Karmen moves like rhythm itself, her lips chanting to the beat, her long, braided hair doing little to wipe away the jeweled beads of sweat.","Review Text: Karmen moves like rhythm itself, her lips chanting to the beat, her long, braided hair doing little to wipe away the jeweled beads of sweat. Review Sentiment:","'Review Text: Karmen moves like rhythm itself, her lips chanting to the beat, her long, braided hair doing little to wipe away the jeweled beads of sweat. Review Sentiment:'",52657669657720546578743a204b61726d656e206d6f766573206c696b652072687974686d20697473656c662c20686572206c697073206368616e74696e6720746f2074686520626561742c20686572206c6f6e672c2062726169646564206861697220646f696e67206c6974746c6520746f2077697065206177617920746865206a6577656c6564206265616473206f662073776561742e205265766965772053656e74696d656e743a,369b5e5631f7684a52b069db00e5c8e37ad71d04bdc40e0424261189289e6fe5,"[50256, 14832, 8255, 25, 509, 1670, 268, 6100, 588, 18662, 2346, 11, 607, 11914, 31138, 284, 262, 4405, 11, 607, 890, 11, 8290, 1384, 4190, 1804, 1310, 284, 19916, 1497, 262, 16927, 276, 36116, 286, 15488, 13, 6602, 11352, 3681, 25]",41,35,42
sst-49,test,1,tigges,True,0.98611,Gosling provides an amazing performance that dwarfs everything else in the film.,Review Text: Gosling provides an amazing performance that dwarfs everything else in the film. Review Sentiment:,'Review Text: Gosling provides an amazing performance that dwarfs everything else in the film. Review Sentiment:',52657669657720546578743a20476f736c696e672070726f766964657320616e20616d617a696e6720706572666f726d616e63652074686174206477617266732065766572797468696e6720656c736520696e207468652066696c6d2e205265766965772053656e74696d656e743a,576c8868dafee2b2f88a3aebfcfbf77a010182c45d1cee0e0c68914115fc89a6,"[50256, 14832, 8255, 25, 30007, 1359, 3769, 281, 4998, 2854, 326, 15594, 9501, 2279, 2073, 287, 262, 2646, 13, 6602, 11352, 3681, 25]",23,16,22
sst-50,test,1,tigges,True,0.77778,"A real movie, about real people, that gives us a rare glimpse into a culture most of us don't know.","Review Text: A real movie, about real people, that gives us a rare glimpse into a culture most of us don't know. Review Sentiment:","""Review Text: A real movie, about real people, that gives us a rare glimpse into a culture most of us don't know. Review Sentiment:""",52657669657720546578743a2041207265616c206d6f7669652c2061626f7574207265616c2070656f706c652c20746861742067697665732075732061207261726520676c696d70736520696e746f20612063756c74757265206d6f7374206f6620757320646f6e2774206b6e6f772e205265766965772053656e74696d656e743a,08bf18d105ce80493eda5401cdf9529a6a67454ea6e88ae7db946775c67279e9,"[50256, 14832, 8255, 25, 317, 1103, 3807, 11, 546, 1103, 661, 11, 326, 3607, 514, 257, 4071, 19350, 656, 257, 3968, 749, 286, 514, 836, 470, 760, 13, 6602, 11352, 3681, 25]",32,25,32
sst-51,test,1,tigges,True,0.80556,Tender yet lacerating and darkly funny fable.,Review Text: Tender yet lacerating and darkly funny fable. Review Sentiment:,'Review Text: Tender yet lacerating and darkly funny fable. Review Sentiment:',52657669657720546578743a2054656e64657220796574206c616365726174696e6720616e64206461726b6c792066756e6e79206661626c652e205265766965772053656e74696d656e743a,19a5e0d3f35195237eafc7a53fac18a51e3495d30974da5736a85de6155c79de,"[50256, 14832, 8255, 25, 309, 2194, 1865, 300, 11736, 803, 290, 3223, 306, 8258, 277, 540, 13, 6602, 11352, 3681, 25]",21,14,21
sst-52,test,1,tigges,True,0.65278,May be spoofing an easy target--those old' 50's giant creature features--but... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today.,Review Text: May be spoofing an easy target--those old' 50's giant creature features--but... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today. Review Sentiment:,"""Review Text: May be spoofing an easy target--those old' 50's giant creature features--but... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today. Review Sentiment:""",52657669657720546578743a204d61792062652073706f6f66696e6720616e2065617379207461726765742d2d74686f7365206f6c64272035302773206769616e742063726561747572652066656174757265732d2d6275742e2e2e2069742061636b6e6f776c656467657320616e642063656c65627261746573207468656972206368656573696e6573732061732074686520726561736f6e207768792070656f706c65206765742061206b69636b206f7574206f66207761746368696e67207468656d20746f6461792e205265766965772053656e74696d656e743a,86c277de362df5d9d731ff66541685d3e3e11aa0475404980f13c875125a7642,"[50256, 14832, 8255, 25, 1737, 307, 42078, 278, 281, 2562, 2496, 438, 25591, 1468, 6, 2026, 338, 6175, 7185, 3033, 438, 4360, 986, 340, 23477, 290, 24538, 511, 27384, 1272, 355, 262, 1738, 1521, 661, 651, 257, 4829, 503, 286, 4964, 606, 1909, 13, 6602, 11352, 3681, 25]",48,42,49
sst-53,test,1,tigges,True,0.77778,An engaging overview of Johnson's eccentric career.,Review Text: An engaging overview of Johnson's eccentric career. Review Sentiment:,"""Review Text: An engaging overview of Johnson's eccentric career. Review Sentiment:""",52657669657720546578743a20416e20656e676167696e67206f76657276696577206f66204a6f686e736f6e277320656363656e74726963206361726565722e205265766965772053656e74696d656e743a,1df933f0862fbf87e8c4d56a36c398a4c1d2bea5633b6ad5590bf40d447ebd1f,"[50256, 14832, 8255, 25, 1052, 11932, 16700, 286, 5030, 338, 29303, 3451, 13, 6602, 11352, 3681, 25]",17,10,17
sst-54,test,1,tigges,True,0.65278,"In its ragged, cheap and unassuming way, the movie works.","Review Text: In its ragged, cheap and unassuming way, the movie works. Review Sentiment:","'Review Text: In its ragged, cheap and unassuming way, the movie works. Review Sentiment:'",52657669657720546578743a20496e20697473207261676765642c20636865617020616e6420756e617373756d696e67207761792c20746865206d6f76696520776f726b732e205265766965772053656e74696d656e743a,9deee249281113d5d290e037d0ae7c92f4ea468cb95b36fdbc29f7142e894e0e,"[50256, 14832, 8255, 25, 554, 663, 374, 14655, 11, 7026, 290, 555, 32935, 835, 11, 262, 3807, 2499, 13, 6602, 11352, 3681, 25]",23,15,22
sst-55,test,1,tigges,True,0.76389,Some actors have so much charisma that you'd be happy to listen to them reading the phone book.,Review Text: Some actors have so much charisma that you'd be happy to listen to them reading the phone book. Review Sentiment:,"""Review Text: Some actors have so much charisma that you'd be happy to listen to them reading the phone book. Review Sentiment:""",52657669657720546578743a20536f6d65206163746f7273206861766520736f206d756368206368617269736d61207468617420796f75276420626520686170707920746f206c697374656e20746f207468656d2072656164696e67207468652070686f6e6520626f6f6b2e205265766965772053656e74696d656e743a,76bfc12d30c1693e40655a06cf49fcf1217f3858bed42de0a7792bb8817e3f3e,"[50256, 14832, 8255, 25, 2773, 10544, 423, 523, 881, 45581, 326, 345, 1549, 307, 3772, 284, 6004, 284, 606, 3555, 262, 3072, 1492, 13, 6602, 11352, 3681, 25]",28,22,29
sst-56,test,1,tigges,True,0.875,Hugh Grant and Sandra Bullock are two such likeable actors.,Review Text: Hugh Grant and Sandra Bullock are two such likeable actors. Review Sentiment:,'Review Text: Hugh Grant and Sandra Bullock are two such likeable actors. Review Sentiment:',52657669657720546578743a2048756768204772616e7420616e642053616e6472612042756c6c6f636b206172652074776f2073756368206c696b6561626c65206163746f72732e205265766965772053656e74696d656e743a,a5ef20f0d296c516f681dc155c47a19e9d6397892fe0b3ca66e9ca4b9bdd3ecc,"[50256, 14832, 8255, 25, 25464, 12181, 290, 32464, 8266, 735, 389, 734, 884, 588, 540, 10544, 13, 6602, 11352, 3681, 25]",21,15,21
sst-57,test,1,tigges,True,0.79167,"Sandra Nettelbeck beautifully orchestrates the transformation of the chilly, neurotic, and self-absorbed Martha as her heart begins to open.","Review Text: Sandra Nettelbeck beautifully orchestrates the transformation of the chilly, neurotic, and self-absorbed Martha as her heart begins to open. Review Sentiment:","'Review Text: Sandra Nettelbeck beautifully orchestrates the transformation of the chilly, neurotic, and self-absorbed Martha as her heart begins to open. Review Sentiment:'",52657669657720546578743a2053616e647261204e657474656c6265636b2062656175746966756c6c79206f726368657374726174657320746865207472616e73666f726d6174696f6e206f6620746865206368696c6c792c206e6575726f7469632c20616e642073656c662d6162736f72626564204d61727468612061732068657220686561727420626567696e7320746f206f70656e2e205265766965772053656e74696d656e743a,1fc3df307e193b5a8b62f01b6ab532b1ec86721cd045d3a45a65488d246ce0e7,"[50256, 14832, 8255, 25, 32464, 399, 47417, 27343, 21104, 28127, 689, 262, 13389, 286, 262, 49018, 11, 7669, 13370, 11, 290, 2116, 12, 46303, 3077, 27243, 355, 607, 2612, 6140, 284, 1280, 13, 6602, 11352, 3681, 25]",37,33,39
sst-58,test,1,tigges,True,0.63889,"Behind the snow games and lovable Siberian huskies -LRB- plus one sheep dog -RRB-, the picture hosts a parka-wrapped dose of heart.","Review Text: Behind the snow games and lovable Siberian huskies -LRB- plus one sheep dog -RRB-, the picture hosts a parka-wrapped dose of heart. Review Sentiment:","'Review Text: Behind the snow games and lovable Siberian huskies -LRB- plus one sheep dog -RRB-, the picture hosts a parka-wrapped dose of heart. Review Sentiment:'",52657669657720546578743a20426568696e642074686520736e6f772067616d657320616e64206c6f7661626c6520536962657269616e206875736b696573202d4c52422d20706c7573206f6e6520736865657020646f67202d5252422d2c20746865207069637475726520686f7374732061207061726b612d7772617070656420646f7365206f662068656172742e205265766965772053656e74696d656e743a,df7fa4eae8db1d12f14fd0598863e7fc21943283fb7acd84feb443abc648eb02,"[50256, 14832, 8255, 25, 20787, 262, 6729, 1830, 290, 300, 21985, 47965, 4791, 43724, 532, 43, 27912, 12, 5556, 530, 15900, 3290, 532, 21095, 33, 20995, 262, 4286, 11453, 257, 3952, 64, 12, 29988, 1496, 10742, 286, 2612, 13, 6602, 11352, 3681, 25]",43,39,45
sst-59,test,1,tigges,True,0.73611,"Everytime you think Undercover Brother has run out of steam, it finds a new way to surprise and amuse.","Review Text: Everytime you think Undercover Brother has run out of steam, it finds a new way to surprise and amuse. Review Sentiment:","'Review Text: Everytime you think Undercover Brother has run out of steam, it finds a new way to surprise and amuse. Review Sentiment:'",52657669657720546578743a20457665727974696d6520796f75207468696e6b20556e646572636f7665722042726f74686572206861732072756e206f7574206f6620737465616d2c2069742066696e64732061206e65772077617920746f20737572707269736520616e6420616d7573652e205265766965772053656e74696d656e743a,67fb42e7d69efa7d4b7dc22dc206dc741441e8f3c736572afb8a28394defe836,"[50256, 14832, 8255, 25, 3887, 2435, 345, 892, 4698, 9631, 8402, 468, 1057, 503, 286, 13324, 11, 340, 7228, 257, 649, 835, 284, 5975, 290, 26072, 13, 6602, 11352, 3681, 25]",31,25,32
sst-60,test,1,tigges,True,0.54167,"Manages to be original, even though it rips off many of its ideas.","Review Text: Manages to be original, even though it rips off many of its ideas. Review Sentiment:","'Review Text: Manages to be original, even though it rips off many of its ideas. Review Sentiment:'",52657669657720546578743a204d616e6167657320746f206265206f726967696e616c2c206576656e2074686f7567682069742072697073206f6666206d616e79206f66206974732069646561732e205265766965772053656e74696d656e743a,a37a6aad0b60bd0a676c080e9ace7f725dd5d994ae010e305c83ea7ac0c263b9,"[50256, 14832, 8255, 25, 1869, 1095, 284, 307, 2656, 11, 772, 996, 340, 374, 2419, 572, 867, 286, 663, 4213, 13, 6602, 11352, 3681, 25]",25,18,25
sst-65,test,1,tigges,True,0.66667,"A pleasant enough movie, held together by skilled ensemble actors.","Review Text: A pleasant enough movie, held together by skilled ensemble actors. Review Sentiment:","'Review Text: A pleasant enough movie, held together by skilled ensemble actors. Review Sentiment:'",52657669657720546578743a204120706c656173616e7420656e6f756768206d6f7669652c2068656c6420746f67657468657220627920736b696c6c656420656e73656d626c65206163746f72732e205265766965772053656e74696d656e743a,01effe3440b4416a59cd65de55f1f812f3388c905db9a655f74c433dba27f131,"[50256, 14832, 8255, 25, 317, 15497, 1576, 3807, 11, 2714, 1978, 416, 14297, 34549, 10544, 13, 6602, 11352, 3681, 25]",20,13,20
